year,make,model,avg_market_price
2008,lexus,isf,24600.0
2008,lexus,ls,7121.25
2008,lexus,rx,7742.714285714285
2008,lexus,rx330,4900.0
2008,lexus,rx350,5000.0
2008,lexus,rx400h,5500.0
2008,mazda,3,4839.8
2008,mazda,6,2700.0
2008,mazda,cx-9,5700.0
2008,mazda,cx7,2800.0
2008,mazda,mazda3,5150.0
2008,mazda,mx-5,11725.0
2008,mazda,tribute,2100.0
2008,mercedes,c300,4800.0
2008,mercedes,e350,14900.0
2008,mercedes,e63,6900.0
2008,mercedes,sprinter,19950.0
2008,mercedes-benz,c-class,5999.0
2008,mercedes-benz,c300,7999.0
2008,mercedes-benz,clk-class,8400.0
2008,mercedes-benz,clk550,9372.5
2008,mercedes-benz,e-class,4629.8
2008,mercedes-benz,e350,9800.0
2008,mercedes-benz,gl450,2500.0
2008,mercedes-benz,m-class,5100.0
2008,mercedes-benz,ml550,4500.0
2008,mercedes-benz,r-class,5100.0
2008,mercedes-benz,s-class,4500.0
2008,mercedes-benz,sprinter,7800.0
2008,mercedes-benz,unspecified,4600.0
2008,mini,cooper,6098.333333333333
2008,mini,hardtop,2000.0
2008,mitsubishi,eclipse,4295.0
2008,mitsubishi,fuso,6050.0
2008,mitsubishi,lancer,2500.0
2008,mitsubishi,outlander,2500.0
2008,nissan,altima,3461.0
2008,nissan,armada,4066.6666666666665
2008,nissan,frontier,7000.0
2008,nissan,maxima,2500.0
2008,nissan,pathfinder,3308.6363636363635
2008,nissan,rogue,4100.0
2008,nissan,sentra,3000.0
2008,nissan,titan,5175.0
2008,nissan,versa,2666.6666666666665
2008,nissan,xterra,5800.0
2008,pontiac,g5,3250.0
2008,pontiac,g6,3250.0
2008,pontiac,solstice,10250.0
2008,porsche,911,72000.0
2008,porsche,cayenne,3600.0
2008,saturn,astra,2750.0
2008,saturn,sky,6875.0
2008,saturn,vue,3000.0
2008,subaru,impreza,4521.428571428572
2008,subaru,legacy,5300.0
2008,subaru,outback,4150.0
2008,subaru,tribeca,12500.0
2008,subaru,wrx,5000.0
2008,toyota,4runner,9400.0
2008,toyota,avalon,5198.75
2008,toyota,camry,4621.75
2008,toyota,corolla,4050.0
2008,toyota,fj,11462.5
2008,toyota,highlander,7424.9375
2008,toyota,matrix,5000.0
2008,toyota,prius,4893.888888888889
2008,toyota,rav4,5300.0
2008,toyota,scion,3333.3333333333335
2008,toyota,sequoia,24250.0
2008,toyota,sienna,6516.555555555556
2008,toyota,solara,7000.0
2008,toyota,tacoma,13183.333333333334
2008,toyota,tundra,12156.125
2008,toyota,unspecified,3629.3333333333335
2008,volkswagen,eos,3875.0
2008,volkswagen,golf,3400.0
2008,volkswagen,gti,3800.0
2008,volkswagen,jetta,2833.3333333333335
2008,volkswagen,rabbit,4475.0
2008,volkswagen,touareg,2600.0
2008,volkswagen,unspecified,9500.0
2008,volvo,c30,2500.0
2008,volvo,c70,5100.0
2008,volvo,s40,3400.0
2008,volvo,s60,3700.0
2008,volvo,s80,4425.0
2008,volvo,v70,2550.0
2008,volvo,xc70,2650.0
2008,volvo,xc90,4099.75
2008,vw,gti,4300.0
2008,vw,rabbit,2150.0
2009,acura,mdx,7387.5
2009,acura,rsx,4600.0
2009,acura,tl,8495.0
2009,acura,tsx,4000.0
2009,audi,a3,4400.0
2009,audi,a4,5437.5
2009,audi,a5,6349.6
2009,bmw,128i,13000.0
2009,bmw,328i,6287.5
2009,bmw,328xi,5000.0
2009,bmw,335i,6996.666666666667
2009,bmw,528i,5300.0
2009,bmw,535i,3390.0
2009,bmw,535xi,3000.0
2009,bmw,e92,36900.0
2009,bmw,x3,4950.0
2009,bmw,x5,6448.75
2009,bmw,x6,5000.0
2009,bmw,z4,21500.0
2009,buick,enclave,6280.0
2009,cadillac,cts,4650.0
2009,cadillac,escalade,6500.0
2009,cadillac,sts,5500.0
2009,chevrolet,aveo,2400.0
2009,chevrolet,cobalt,2650.0
2009,chevrolet,colorado,9000.0
2009,chevrolet,express,7599.285714285715
2009,chevrolet,hhr,3383.3333333333335
2009,chevrolet,impala,3000.0
2009,chevrolet,malibu,2948.75
2009,chevrolet,silverado,10739.0
2009,chevrolet,suburban,4666.333333333333
2009,chevrolet,tahoe,7630.0
2009,chevrolet,traverse,3300.0
2009,chevrolet,unspecified,6800.0
2009,chevy,aveo,5500.0
2009,chevy,colorado,11000.0
2009,chevy,equinox,3500.0
2009,chevy,express,4133.333333333333
2009,chevy,hhr,2500.0
2009,chevy,impallt,3200.0
2009,chevy,malibu,3900.0
2009,chevy,tahoe,6500.0
2009,chevy,traverse,2790.0
2009,chevy,uplander,6745.0
2009,chrysler,pt,6833.333333333333
2009,chrysler,town,4225.0
2009,dodge,challenger,15200.0
2009,dodge,dakota,4200.0
2009,ford,e-250,3900.0
2009,ford,e150,11500.0
2009,ford,e350,4750.0
2009,ford,econoline,6975.0
2009,ford,edge,3800.0
2009,ford,escap,7295.0
2009,ford,escape,3350.0
2009,ford,expedition,2250.0
2009,ford,explorer,3592.8571428571427
2009,ford,f-150,6399.0
2009,ford,f-250,10550.0
2009,ford,f250,8900.0
2009,ford,f350,8000.0
2009,ford,f450,5995.0
2009,ford,focus,3949.6666666666665
2009,ford,fusion,5749.5
2009,ford,mustang,5833.333333333333
2009,ford,shelby,69900.0
2009,ford,taurus,3175.0
2009,gmc,2500,5600.0
2009,gmc,acadia,4150.0
2009,gmc,sierra,2490.0
2009,gmc,terrain,5500.0
2009,gmc,yukon,7900.0
2009,honda,accord,4674.9
2009,honda,civic,5402.75
2009,honda,cr-v,6585.0
2009,honda,fit,5300.0
2009,honda,odyssey,5393.333333333333
2009,honda,pilot,5809.0
2009,honda,ridgeline,8997.5
2009,hyundai,accent,2856.4285714285716
2009,hyundai,elantra,4800.0
2009,hyundai,genesis,3900.0
2009,hyundai,santa,5420.0
2009,hyundai,sonata,3350.0
2009,infiniti,ex35,4700.0
2009,infiniti,g37,8850.0
2009,infiniti,g37s,8800.0
2009,jaguar,xf,2850.0
2009,jaguar,xk,13500.0
2009,jeep,grand,4598.333333333333
2009,jeep,wrangler,13428.57142857143
2009,kia,rio,3150.0
2009,kia,sorento,2900.0
2009,kia,sportage,3000.0
2009,land,rover,3500.0
2009,lexus,es,10900.0
2009,lexus,es350,8000.0
2009,lexus,is,6108.333333333333
2009,lexus,is250,3600.0
2009,lexus,ls,9666.0
2009,lexus,rx,5734.0
2009,lexus,rx300,6800.0
2009,lexus,rx350,5450.0
2009,mazda,3,2300.0
2009,mazda,5,3200.0
2009,mazda,6,3975.0
2009,mazda,cx-9,2400.0
2009,mazda,mazda5,3200.0
2009,mazda,mx-5,15400.0
2009,mazda,rx8,5500.0
2009,mazda,tribute,2612.5
2009,mercedes,ml350,3999.0
2009,mercedes-benz,c-class,4866.666666666667
2009,mercedes-benz,cl-class,17000.0
2009,mercedes-benz,clk-class,4950.0
2009,mercedes-benz,clk550,11700.0
2009,mercedes-benz,e-class,6858.333333333333
2009,mercedes-benz,e350,5180.0
2009,mercedes-benz,gl450,6200.0
2009,mercedes-benz,s-class,7497.5
2009,mercedes-benz,sprinter,7850.0
2009,mini,cooper,6958.0
2009,mini,model,8500.0
2009,mitsubishi,galant,2995.0
2009,mitsubishi,lancer,2200.0
2009,nissan,370z,17500.0
2009,nissan,altima,4157.142857142857
2009,nissan,cube,6500.0
2009,nissan,frontier,2950.0
2009,nissan,maxima,2960.0
2009,nissan,murano,3631.25
2009,nissan,quest,2100.0
2009,nissan,rogue,3519.8571428571427
2009,nissan,sentra,8500.0
2009,nissan,versa,3623.3333333333335
2009,pontiac,g3,2800.0
2009,pontiac,g8,29750.0
2009,pontiac,montana,18995.0
2009,pontiac,unspecified,3000.0
2009,pontiac,vibe,4000.0
2009,porsche,911,69500.0
2009,porsche,cayenne,11950.0
2009,porsche,cayman,45000.0
2009,saturn,aura,2300.0
2009,saturn,outlook,5000.0
2009,saturn,sky,4900.0
2009,saturn,vue,3250.0
2009,subaru,forester,3915.8333333333335
2009,subaru,impreza,8597.5
2009,subaru,legacy,5200.0
2009,subaru,outback,4999.8
2009,toyota,avalon,3300.0
2009,toyota,camry,5114.85
2009,toyota,corolla,6095.7692307692305
2009,toyota,highlander,8883.333333333334
2009,toyota,landcruiser,21950.0
2009,toyota,matrix,6233.333333333333
2009,toyota,p,3800.0
2009,toyota,prius,3842.714285714286
2009,toyota,rav4,5649.857142857143
2009,toyota,scion,5028.571428571428
2009,toyota,sequoia,13900.0
2009,toyota,sienna,5288.888888888889
2009,toyota,tacoma,14969.9
2009,toyota,tundra,9500.0
2009,toyota,venza,4300.0
2009,toyota,yaris,5800.0
2009,volkswagen,beetle,6850.0
2009,volkswagen,eos,4600.0
2009,volkswagen,golf,4000.0
2009,volkswagen,gti,4400.0
2009,volkswagen,jetta,3633.3333333333335
2009,volkswagen,passat,2700.0
2009,volkswagen,rabbit,4500.0
2009,volkswagen,tiguan,3880.0
2009,volvo,c30,7750.0
2009,volvo,c70,5000.0
2009,volvo,s40,2000.0
2009,volvo,s80,3733.3333333333335
2009,volvo,v50,3000.0
2009,volvo,xc70,4299.0
2009,volvo,xc90,3933.3333333333335
2009,vw,gti,3900.0
2009,vw,jetta,4300.0
2010,acura,mdx,6700.0
2010,acura,tl,5599.666666666667
2010,acura,tsx,9400.0
2010,audi,a4,7500.0
2010,audi,a5,7200.0
2010,audi,q5,2800.0
2010,audi,q7,6500.0
2010,audi,s4,17424.5
2010,audi,s5,9975.0
2010,audi,s6,7500.0
2010,audi,tt,11999.0
2010,bmw,3,5548.333333333333
2010,bmw,328i,6919.0
2010,bmw,335i,5600.0
2010,bmw,335xi,3816.6666666666665
2010,bmw,528i,4200.0
2010,bmw,535i,4700.0
2010,bmw,535xi,5000.0
2010,bmw,550i,17500.0
2010,bmw,650i,11500.0
2010,bmw,750lxi,5900.0
2010,bmw,unspecified,4300.0
2010,bmw,x3,4525.0
2010,bmw,x5,3300.0
2010,buick,enclave,4900.0
2010,buick,lacrosse,3500.0
2010,buick,lucerne,7000.0
2010,cadillac,cts,8000.0
2010,cadillac,dts,12000.0
2010,cadillac,escalade,7520.0
2010,cadillac,srx,5000.0
2010,cadillac,srx4awd,3500.0
2010,chevrolet,camaro,15028.125
2010,chevrolet,colorado,13500.0
2010,chevrolet,corvette,25900.0
2010,chevrolet,equinox,8497.5
2010,chevrolet,express,9674.5
2010,chevrolet,hhr,7333.333333333333
2010,chevrolet,impala,2800.0
2010,chevrolet,silverado,9100.0
2010,chevrolet,suburban,6000.0
2010,chevrolet,tahoe,6833.333333333333
2010,chevrolet,traverse,3825.0
2010,chevrolet,unspecified,3000.0
2010,chevy,camaro,4900.0
2010,chevy,colorado,5000.0
2010,chevy,equinox,4333.333333333333
2010,chevy,impala,3650.0
2010,chevy,malibu,4000.0
2010,chevy,schoolbus,10500.0
2010,chevy,silverado,6400.0
2010,chevy,suburban,8000.0
2010,chevy,traverse,4500.0
2010,chrysler,300,3600.0
2010,chrysler,300c,15000.0
2010,chrysler,sebring,10500.0
2010,chrysler,town,5940.0
2010,dodge,avenger,5000.0
2010,dodge,caliber,2547.5
2010,dodge,challenger,10250.0
2010,dodge,charger,3900.0
2010,dodge,grand,4275.0
2010,dodge,journey,2350.0
2010,ford,crown,7966.666666666667
2010,ford,e-250,10125.0
2010,ford,e-450,11450.0
2010,ford,edge,4162.5
2010,ford,escape,5144.444444444444
2010,ford,expedition,6350.0
2010,ford,explorer,6449.75
2010,ford,f-150,8685.454545454546
2010,ford,f-250,10500.0
2010,ford,f-350,14000.0
2010,ford,f-650,9500.0
2010,ford,f150,8139.9
2010,ford,f250,17333.333333333332
2010,ford,f350,15500.0
2010,ford,f450,12500.0
2010,ford,f550,4500.0
2010,ford,flex,4400.0
2010,ford,focus,3475.0
2010,ford,fusion,4177.111111111111
2010,ford,mustang,10021.42857142857
2010,ford,super,18900.0
2010,ford,taurus,4706.666666666667
2010,ford,transit,12000.0
2010,gmc,acadia,5900.0
2010,gmc,savana,10000.0
2010,gmc,savannah,9800.0
2010,gmc,sierra,11900.0
2010,gmc,terrain,3900.0
2010,gmc,yukon,8750.0
2010,honda,accord,5490.481481481482
2010,honda,civic,5516.111111111111
2010,honda,cr-v,6792.297619047619
2010,honda,crosstour,3416.6666666666665
2010,honda,element,4200.0
2010,honda,fit,5350.0
2010,honda,"fit,4dr",4300.0
2010,honda,insight,6247.5
2010,honda,odyssey,5165.2
2010,honda,pilot,6649.666666666667
2010,honda,ridgeline,7800.0
2010,honda,unspecified,2800.0
2010,hyundai,elantra,3490.0
2010,hyundai,genesis,4000.0
2010,hyundai,santa,5875.0
2010,hyundai,sonata,3368.8571428571427
2010,hyundai,tucson,3263.3333333333335
2010,infiniti,ex35,4745.0
2010,infiniti,fx35,3666.6666666666665
2010,infiniti,g25,6995.0
2010,infiniti,g37,7450.0
2010,infiniti,qx56,4750.0
2010,jaguar,xf,7833.333333333333
2010,jaguar,xf-series,6500.0
2010,jeep,commander,3995.0
2010,jeep,compass,3500.0
2010,jeep,grand,5016.666666666667
2010,jeep,liberty,4200.0
2010,jeep,patriot,3500.0
2010,jeep,wrangler,12269.23076923077
2010,kia,forte,4250.0
2010,kia,soul,3450.0
2010,land,rover,7672.636363636364
2010,lexus,es,8118.5
2010,lexus,gs450h,6700.0
2010,lexus,gx,12966.666666666666
2010,lexus,gx460,25000.0
2010,lexus,hs,9175.0
2010,lexus,hs250h,8000.0
2010,lexus,is,9800.0
2010,lexus,rx,8092.857142857143
2010,lexus,rx450h,35933.333333333336
2010,mazda,3,2433.3333333333335
2010,mazda,5,6500.0
2010,mazda,6,3933.3333333333335
2010,mazda,cx-7,4500.0
2010,mazda,mazda3,3725.0
2010,mazda,mazda5,5799.666666666667
2010,mercedes-benz,c-class,7733.0
2010,mercedes-benz,e-class,8300.0
2010,mercedes-benz,gl450,4747.5
2010,mercedes-benz,glk,8950.0
2010,mercedes-benz,glk-class,7500.0
2010,mercedes-benz,glk350,5933.333333333333
2010,mercedes-benz,m-class,7850.0
2010,mercedes-benz,s-class,7077.0
2010,mercedes-benz,s550,8300.0
2010,mini,cooper,5437.5
2010,mitsubishi,galant,3850.0
2010,mitsubishi,outlander,5400.0
2010,nissan,altima,3635.428571428571
2010,nissan,armada,3749.5
2010,nissan,cube,3500.0
2010,nissan,frontier,9150.0
2010,nissan,maxima,2500.0
2010,nissan,murano,3783.3333333333335
2010,nissan,pathfinder,4750.0
2010,nissan,rogue,4211.0
2010,nissan,sentra,3043.75
2010,nissan,titan,5000.0
2010,nissan,unspecified,2200.0
2010,nissan,versa,3666.6666666666665
2010,nissan,xterra,3400.0
2010,pontiac,g6,3766.6666666666665
2010,porsche,cayman,37000.0
2010,porsche,panamer,21000.0
2010,subaru,forester,4616.5
2010,subaru,impreza,5266.111111111111
2010,subaru,legacy,6200.0
2010,subaru,outback,3333.3333333333335
2010,toyota,cambry,4500.0
2010,toyota,camry,5235.235294117647
2010,toyota,corolla,5449.36
2010,toyota,fj,20435.714285714286
2010,toyota,highlander,8400.0
2010,toyota,matrix,6800.0
2010,toyota,prius,5838.423076923077
2010,toyota,rav4,6233.846153846154
2010,toyota,scion,6566.333333333333
2010,toyota,sequoia,18150.0
2010,toyota,sienna,7530.625
2010,toyota,tacoma,11963.333333333334
2010,toyota,tundra,16191.285714285714
2010,toyota,unspecified,2800.0
2010,toyota,yaris,3000.0
2010,volkswagen,cc,2200.0
2010,volkswagen,gti,10000.0
2010,volkswagen,jetta,4146.285714285715
2010,volkswagen,jette,2000.0
2010,volkswagen,new,3500.0
2010,volvo,c70,3633.3333333333335
2010,volvo,s40,2975.0
2010,volvo,s60,2700.0
2010,volvo,xc70,5075.0
2010,volvo,xc90,3583.3333333333335
2010,vw,jetta,3897.5
2010,vw,passat,5500.0
2010,vw,routan,2200.0
2011,acura,mdx,6414.285714285715
2011,acura,rdx,7312.5
2011,acura,tl,6750.0
2011,acura,tsx,5947.5
2011,audi,a3,4533.0
2011,audi,a4,4925.0
2011,audi,a5,6125.0
2011,audi,a6,5500.0
2011,audi,a8,8500.0
2011,audi,q5,4370.0
2011,audi,q7,7000.0
2011,audi,s4,9999.0
2011,bmw,128i,6800.0
2011,bmw,3,7084.285714285715
2011,bmw,328i,6131.4
2011,bmw,328xi,9500.0
2011,bmw,335i,9197.5
2011,bmw,5,5900.0
2011,bmw,528i,6528.571428571428
2011,bmw,535i,7900.0
2011,bmw,750ix,2000.0
2011,bmw,m3,31500.0
2011,bmw,x3,6423.333333333333
2011,bmw,x5,5292.857142857143
2011,bmw,x6,6950.0
2011,bmw,z4,18233.333333333332
2011,buick,enclave,3566.6666666666665
2011,buick,lacrosse,4966.666666666667
2011,buick,lucerne,4748.333333333333
2011,buick,regal,2200.0
2011,cadillac,cts,5650.0
2011,cadillac,dts,8000.0
2011,cadillac,escalade,8662.5
2011,cadillac,srx,5563.333333333333
2011,chevrolet,3500hd,8500.0
2011,chevrolet,avalanche,7800.0
2011,chevrolet,aveo,2700.0
2011,chevrolet,camaro,23950.0
2011,chevrolet,colorado,8200.0
2011,chevrolet,corvette,39475.0
2011,chevrolet,cruise,3000.0
2011,chevrolet,cruze,2500.0
2011,chevrolet,equinox,4480.0
2011,chevrolet,express,8500.0
2011,chevrolet,impala,2200.0
2011,chevrolet,malibu,3500.0
2011,chevrolet,silverado,11456.666666666666
2011,chevrolet,tahoe,6150.0
2011,chevrolet,traverse,4200.0
2011,chevy,avalanche,5000.0
2011,chevy,camaro,22000.0
2011,chevy,cruz,3500.0
2011,chevy,cruze,2500.0
2011,chevy,equinox,3000.0
2011,chevy,express,16983.333333333332
2011,chevy,impala,4000.0
2011,chevy,silverado,11837.5
2011,chevy,suburban,6400.0
2011,chevy,tahoe,4400.0
2011,chevy,traverse,2900.0
2011,chevy,unspecified,3999.0
2011,chrysler,200,4600.0
2011,chrysler,300c,4250.0
2011,chrysler,town,6700.0
2011,dodge,avenger,3900.0
2011,dodge,caliber,5895.0
2011,dodge,caravan,8000.0
2011,dodge,charger,5250.0
2011,dodge,grand,8000.0
2011,ford,crown,4583.333333333333
2011,ford,e,6900.0
2011,ford,e-150,8900.0
2011,ford,e-250,6500.0
2011,ford,e-350,8833.333333333334
2011,ford,e250,7633.333333333333
2011,ford,e350,24250.0
2011,ford,e450,14166.666666666666
2011,ford,econoline,18500.0
2011,ford,edge,6238.0
2011,ford,escape,3566.0
2011,ford,expedition,3900.0
2011,ford,explorer,4900.0
2011,ford,f-150,8601.388888888889
2011,ford,f-250,15375.0
2011,ford,f-350,16250.0
2011,ford,f-650,29950.0
2011,ford,f150,8043.75
2011,ford,f250,18259.52380952381
2011,ford,f350,17566.333333333332
2011,ford,fiesta,3328.5714285714284
2011,ford,flex,4005.0
2011,ford,focus,3117.5
2011,ford,fusion,2600.0
2011,ford,mustang,19392.85714285714
2011,ford,ranger,11620.0
2011,ford,taurus,4161.75
2011,gmc,acadia,3666.3333333333335
2011,gmc,savana,14000.0
2011,gmc,sierra,20737.5
2011,gmc,terrain,6950.0
2011,gmc,yukon,5300.0
2011,honda,accord,5765.555555555556
2011,honda,civic,5388.888888888889
2011,honda,cr-v,7175.3
2011,honda,crz,4749.5
2011,honda,element,18000.0
2011,honda,fit,8100.0
2011,honda,insight,6400.0
2011,honda,odyssey,9487.5
2011,honda,pilot,6000.0
2011,honda,ridgeline,7000.0
2011,hyundai,accent,2700.0
2011,hyundai,elantra,3728.571428571429
2011,hyundai,santa,5549.833333333333
2011,hyundai,sonata,3642.307692307693
2011,hyundai,unspecified,2600.0
2011,infiniti,ex35,7800.0
2011,infiniti,g25,5333.0
2011,infiniti,g35,2900.0
2011,infiniti,g37,6480.0
2011,infiniti,m37x,4200.0
2011,infiniti,qx56,5749.375
2011,jaguar,xf,9200.0
2011,jaguar,xk,9550.0
2011,jeep,compass,3800.0
2011,jeep,grand,4936.363636363636
2011,jeep,liberty,3250.0
2011,jeep,patriot,2957.1428571428573
2011,jeep,wrangler,14163.333333333334
2011,kia,optima,4500.0
2011,kia,sorento,3768.8
2011,kia,soul,4700.0
2011,land,rover,11929.666666666666
2011,lexus,es,8940.0
2011,lexus,hs250h,6900.0
2011,lexus,is,6499.5
2011,lexus,is250,7149.666666666667
2011,lexus,rx,9314.285714285714
2011,mazda,3,4700.0
2011,mazda,3s,4300.0
2011,mazda,cx,3400.0
2011,mazda,cx-7,3266.6666666666665
2011,mazda,mazda3,5200.0
2011,mazda,rx-8,9600.0
2011,mercedes,c300,5750.0
2011,mercedes,e,11639.5
2011,mercedes,g550,54000.0
2011,mercedes,s,11900.0
2011,mercedes,sprinter,23500.0
2011,mercedes-benz,c-class,6519.0
2011,mercedes-benz,e-class,9159.8
2011,mercedes-benz,g550,54000.0
2011,mercedes-benz,gl-class,5490.0
2011,mercedes-benz,gl450,7900.0
2011,mercedes-benz,glk,7900.0
2011,mercedes-benz,glk-class,8900.0
2011,mercedes-benz,glk350,4700.0
2011,mercedes-benz,m-class,4500.0
2011,mercedes-benz,ml350,6500.0
2011,mercedes-benz,s,21995.0
2011,mercedes-benz,sprinter,18500.0
2011,mercedes-benz,unspecified,3725.0
2011,mini,cooper,4116.666666666667
2011,mini,countryman,7247.5
2011,mitsubishi,eclipse,12000.0
2011,mitsubishi,endeavor,3000.0
2011,mitsubishi,galant,4200.0
2011,mitsubishi,lancer,3210.0
2011,mitsubishi,outlander,5500.0
2011,nissan,altima,3486.1111111111113
2011,nissan,frontier,8250.0
2011,nissan,juke,4000.0
2011,nissan,leaf,2475.0
2011,nissan,maxima,3500.0
2011,nissan,murano,4163.636363636364
2011,nissan,rogue,5250.0
2011,nissan,sentra,5533.0
2011,nissan,versa,4055.625
2011,nissan,xterra,8000.0
2011,porsche,cayenne,11500.0
2011,porsche,panamera,11850.0
2011,ram,1500,8900.0
2011,subaru,forester,5137.5
2011,subaru,impreza,12133.333333333334
2011,subaru,legacy,2995.0
2011,subaru,outback,5150.0
2011,subaru,wrx,16950.0
2011,toyota,4runner,21599.0
2011,toyota,avalon,3200.0
2011,toyota,camry,5923.0
2011,toyota,corolla,6166.666666666667
2011,toyota,highlander,8449.90909090909
2011,toyota,matrix,4100.0
2011,toyota,prius,7193.529411764706
2011,toyota,rav4,8087.5
2011,toyota,scion,4500.0
2011,toyota,sienna,8659.45
2011,toyota,tacoma,17007.1
2011,toyota,tundra,13100.0
2011,toyota,unspecified,6000.0
2011,toyota,venza,6250.0
2011,volkswagen,golf,9899.5
2011,volkswagen,jetta,4150.0
2011,volkswagen,routan,3466.6666666666665
2011,volkswagen,tiguan,4083.3333333333335
2011,volvo,c30,12000.0
2011,volvo,xc60,4449.666666666667
2011,vw,routan,2700.0
2011,vw,tiguan,2800.0
2012,acura,mdx,7819.8
2012,acura,rdx,5100.0
2012,acura,tl,6170.0
2012,acura,tsx,8223.75
2012,audi,a3,6400.0
2012,audi,a4,8200.0
2012,audi,a6,9999.0
2012,audi,a7,9833.333333333334
2012,audi,q5,5265.384615384615
2012,audi,q7,9900.0
2012,audi,s5,8885.714285714286
2012,audi,tt,11500.0
2012,bmw,128i,8999.0
2012,bmw,135i,10999.0
2012,bmw,3,5800.0
2012,bmw,328i,8200.0
2012,bmw,335i,12900.0
2012,bmw,5,7947.5
2012,bmw,528xi,7200.0
2012,bmw,535i,5913.571428571428
2012,bmw,550i,8000.0
2012,bmw,740i,6850.0
2012,bmw,740li,5000.0
2012,bmw,750,4995.0
2012,bmw,750i,10233.333333333334
2012,bmw,750li,6783.333333333333
2012,bmw,m3,32995.0
2012,bmw,unspecified,8300.0
2012,bmw,x3,6133.333333333333
2012,bmw,x5,7377.777777777777
2012,bmw,x535d,12500.0
2012,buick,enclave,5825.0
2012,buick,lacrosse,6074.5
2012,buick,verano,4400.0
2012,cadillac,cts,7725.0
2012,cadillac,cts-v,45000.0
2012,cadillac,srx,6863.636363636364
2012,chevrolet,camaro,6500.0
2012,chevrolet,caprice,4500.0
2012,chevrolet,captiva,3000.0
2012,chevrolet,colorado,11800.0
2012,chevrolet,cruze,4230.0
2012,chevrolet,equinox,5128.428571428572
2012,chevrolet,express,10250.0
2012,chevrolet,impala,5400.0
2012,chevrolet,malibu,4018.625
2012,chevrolet,silverado,11316.666666666666
2012,chevrolet,sonic,3400.0
2012,chevrolet,suburban,6349.5
2012,chevrolet,tahoe,10666.666666666666
2012,chevrolet,traverse,3633.3333333333335
2012,chevrolet,volt,4396.666666666667
2012,chevy,camaro,20250.0
2012,chevy,captiva,3450.0
2012,chevy,cruz,4200.0
2012,chevy,cruze,5333.333333333333
2012,chevy,equinox,4266.666666666667
2012,chevy,express,7399.5
2012,chevy,impala,3900.0
2012,chevy,malibu,3366.6666666666665
2012,chevy,silverado,7500.0
2012,chevy,sonic,2733.3333333333335
2012,chevy,suburban,6500.0
2012,chevy,unspecified,3350.0
2012,chrysler,200,3938.0
2012,chrysler,300c,6000.0
2012,chrysler,300s,3800.0
2012,chrysler,town,3800.0
2012,dodge,avenger,2600.0
2012,dodge,challenger,14000.0
2012,dodge,charger,9999.333333333334
2012,dodge,grand,5350.0
2012,dodge,journey,4200.0
2012,dodge,unspecified,7000.0
2012,fiat,500,3406.125
2012,fiat,500c,3000.0
2012,fiat,sport,3500.0
2012,fiat,unspecified,2300.0
2012,ford,e-150,9098.75
2012,ford,e-250,5625.0
2012,ford,e350,10500.0
2012,ford,econoline,7950.0
2012,ford,edge,4560.0
2012,ford,escape,5318.5
2012,ford,expedition,8475.0
2012,ford,explorer,5925.0
2012,ford,f,6133.333333333333
2012,ford,f-150,12202.368421052632
2012,ford,f-250,13692.857142857143
2012,ford,f-450,19900.0
2012,ford,f150,8299.833333333334
2012,ford,f250,9291.666666666666
2012,ford,f450,17474.0
2012,ford,f550,26800.0
2012,ford,f750,50000.0
2012,ford,focus,4767.64705882353
2012,ford,fusion,4717.636363636364
2012,ford,mustang,8474.75
2012,ford,taurus,5500.0
2012,ford,transit,11074.75
2012,gmc,acadia,4200.0
2012,gmc,canyon,3600.0
2012,gmc,savanna,6500.0
2012,gmc,sierra,2300.0
2012,gmc,yukon,9500.0
2012,honda,accord,6959.825
2012,honda,civic,5704.891891891892
2012,honda,cr-v,8640.666666666668
2012,honda,crosstour,6648.75
2012,honda,fit,9500.0
2012,honda,odyssey,9509.52380952381
2012,honda,pilot,7737.5
2012,hyundai,azera,8500.0
2012,hyundai,elantra,3033.3333333333335
2012,hyundai,equus,8600.0
2012,hyundai,genesis,7549.8
2012,hyundai,santa,5000.0
2012,hyundai,sonata,4264.142857142857
2012,hyundai,tucson,7098.333333333333
2012,hyundai,veloster,5250.0
2012,infiniti,fx35,4495.0
2012,infiniti,g37,7300.0
2012,infiniti,g37x,4750.0
2012,infiniti,m35,5950.0
2012,infiniti,m37,9850.0
2012,infiniti,m37x,8500.0
2012,infiniti,qx56,6500.0
2012,jeep,compass,7000.0
2012,jeep,grand,6568.75
2012,jeep,liberty,4748.846153846154
2012,jeep,patriot,5375.0
2012,jeep,wrangler,13280.73076923077
2012,kia,optima,4016.5
2012,kia,rio,6200.0
2012,kia,sorento,8700.0
2012,kia,soul,3825.0
2012,land,rover,7750.0
2012,lexus,ct,8000.0
2012,lexus,es,7999.0
2012,lexus,gx,15250.0
2012,lexus,is,6500.0
2012,lexus,ls,19000.0
2012,lexus,ls460,12200.0
2012,lexus,rx,10660.0
2012,lexus,rx350,13000.0
2012,mazda,2,3550.0
2012,mazda,3,4225.0
2012,mazda,6,4888.0
2012,mazda,cx,2000.0
2012,mazda,cx-7,6900.0
2012,mazda,cx-9,5837.5
2012,mazda,mazda3,7162.5
2012,mazda,mazda5,5398.333333333333
2012,mercedes,e350,10995.0
2012,mercedes,r350,6990.0
2012,mercedes-benz,c-class,6486.75
2012,mercedes-benz,c250,6066.333333333333
